# epoch train_loss test_loss time_seconds
109 0.0024028836 0.0004996579 30048.15 
110 0.0023847646 0.0004968338 30308.39 
111 0.002370983 0.0004916244 30556.67 
112 0.0023515556 0.0004872888 30808.7 
113 0.0023330023 0.0004834101 31055.39 
114 0.0023157572 0.0004812361 31241.93 
115 0.0023004853 0.0004769828 31454.33 
116 0.0022848823 0.000470938 31575.88 
117 0.0022633238 0.0004662852 31751.92 
118 0.0022430288 0.0004623141 31900.91 
119 0.0022328497 0.0004586985 32130.18 
120 0.0022175448 0.0004563546 32259.39 
121 0.0022042941 0.0004534682 32425.28 
122 0.0021893596 0.0004499356 32592.56 
123 0.0021731081 0.0004458904 32707.95 
124 0.0021545404 0.0004439654 32855.65 
125 0.0021384858 0.0004396596 32952.43 
126 0.0021240568 0.0004356766 33113.29 
127 0.0021102387 0.000432953 33274.42 
128 0.0020958506 0.000426878 33448.18 
129 0.0020764883 0.0004238692 33600.07 
130 0.0020580959 0.000418539 33786.36 
131 0.0020382796 0.0004160724 34025.87 
132 0.002023059 0.000413818 34158.81 
133 0.0020105226 0.0004108619 34308.5 
134 0.0019966557 0.0004078682 34477.43 
135 0.0019821091 0.0004051376 34612.32 
136 0.0019685802 0.0004033489 34731.14 
137 0.0019573598 0.0004013028 34857.61 
138 0.0019468576 0.0003982059 35000.51 
139 0.0019340883 0.0003957939 35177.59 
140 0.0019217387 0.0003942755 35315.32 
141 0.001909083 0.0003922407 35445.45 
142 0.0018944216 0.0003902621 35644.59 
143 0.0018803334 0.0003901812 35685.17 
144 0.0018772774 0.000387292 35894.27 
145 0.0018647198 0.0003843264 36064.64 
146 0.0018512324 0.0003805052 36211.73 
147 0.0018371389 0.000379539 36341.96 
148 0.0018260105 0.0003775629 36519.75 
149 0.0018138338 0.0003758877 36651.15 
150 0.0018011086 0.0003746584 36795.4 
151 0.0017924345 0.0003729004 37021.92 
152 0.0017830762 0.0003711056 37153.89 
153 0.0017745669 0.0003695657 37362.45 
154 0.0017683665 0.0003674387 37519.15 
155 0.0017580598 0.000366282 37655.24 
156 0.0017501703 0.0003646044 37838.36 
157 0.0017423789 0.0003620841 37977.1 
158 0.0017334078 0.0003601215 38107.02 
159 0.0017252891 0.0003578978 38236.82 
160 0.0017195474 0.0003553386 38413.73 
161 0.0017103804 0.0003537561 38590.88 
162 0.0017025893 0.0003529443 38750.57 
163 0.0016955477 0.0003521385 38903.01 
164 0.0016884323 0.000351595 39024.96 
165 0.0016825105 0.000350243 39229.37 
166 0.0016743509 0.000348962 39420.79 
167 0.0016674014 0.0003470008 39538.71 
168 0.0016581128 0.0003444181 39655.83 
169 0.0016494472 0.0003427238 39854.92 
170 0.0016416845 0.0003416061 40016.56 
171 0.0016341726 0.0003417412 40158.2 
172 0.001628437 0.0003403498 40351.08 
173 0.0016206898 0.0003388013 40558.28 
174 0.0016109187 0.0003372072 40705.57 
175 0.0016028385 0.0003358196 40969.25 
176 0.0015962139 0.0003347512 41198.81 
177 0.0015889509 0.0003337219 41398.19 
178 0.001583961 0.0003327729 41537.74 
179 0.0015781324 0.0003314467 41687.55 
180 0.0015715859 0.0003296517 41851.97 
181 0.0015656784 0.0003287165 42048.19 
182 0.0015593968 0.0003269458 42179.61 
183 0.0015511688 0.0003251772 42361.7 
184 0.0015442395 0.0003236916 42593.22 
185 0.0015366777 0.0003229374 42708.22 
186 0.0015309904 0.0003216016 42866.91 
187 0.0015254013 0.0003201182 43102.37 
188 0.0015184291 0.0003193794 43272.43 
189 0.001509717 0.0003182758 43416.02 
190 0.0015040728 0.0003170299 43579.64 
191 0.001498509 0.0003158571 43730.22 
192 0.0014929382 0.0003126995 43949.16 
193 0.0014859685 0.0003109956 44109.6 
194 0.0014796259 0.0003096712 44243.05 
195 0.0014738023 0.0003083755 44389.32 
196 0.001469125 0.0003067728 44492.76 
197 0.0014628501 0.0003060811 44649.86 
198 0.0014567921 0.0003047162 44852.07 
199 0.0014515184 0.0003026002 45065.51 
200 0.0014433906 0.0003015251 45210.1 
201 0.0014374805 0.0003003432 45352.11 
202 0.0014314381 0.0002987261 45498.8 
203 0.0014261031 0.0002970764 45601.72 
204 0.0014188164 0.0002951467 45791.29 
205 0.0014104088 0.0002939965 45972.38 
206 0.0014054029 0.0002921246 46112.19 
207 0.0013989923 0.0002906153 46301.78 
208 0.0013940228 0.0002890659 46436.0 
209 0.0013882749 0.0002885287 46522.4 
210 0.0013837887 0.0002870542 46703.97 
211 0.0013785962 0.0002864172 46822.54 
212 0.0013739078 0.0002852356 46969.67 
213 0.0013693226 0.0002843342 47110.98 
214 0.0013635196 0.000283273 47255.73 
215 0.0013590048 0.0002817466 47394.16 
216 0.0013521621 0.0002800348 47582.16 
217 0.0013453902 0.0002790866 47848.86 
218 0.0013395468 0.000278376 48122.32 
219 0.0013350197 0.000277502 48400.92 
220 0.0013292504 0.0002765686 48648.68 
221 0.0013227513 0.0002755821 48902.45 
222 0.001317886 0.0002743799 49165.64 
223 0.0013130262 0.0002737887 49430.05 
224 0.0013098588 0.0002730575 49703.38 
225 0.0013060801 0.0002723564 49973.83 
226 0.0013021 0.0002718648 50238.3 
227 0.0012974442 0.0002720063 50478.56 
228 0.0012933317 0.0002717336 50743.87 
229 0.0012896226 0.0002710091 51026.09 
230 0.0012849343 0.0002704482 51276.67 
231 0.0012800266 0.000268818 51548.46 
232 0.0012749439 0.0002685493 51787.87 
233 0.0012709681 0.0002680252 52048.58 
234 0.0012667371 0.0002669379 52318.28 
235 0.0012631582 0.0002661561 52581.32 
236 0.0012583922 0.0002649152 52818.67 
237 0.0012539542 0.0002638975 53072.35 
238 0.0012491813 0.000262709 53345.37 
239 0.0012445544 0.0002621389 53614.54 
240 0.0012408891 0.0002611578 53848.5 
241 0.0012370033 0.0002607455 54101.08 
242 0.0012332889 0.000259671 54361.0 
243 0.0012286806 0.0002584781 54656.51 
244 0.0012236981 0.00025782 54895.8 
245 0.0012189874 0.0002561836 55137.13 
246 0.001213541 0.0002552344 55390.29 
247 0.0012085213 0.0002540235 55667.62 
248 0.0012040551 0.0002537634 55926.97 
249 0.0012007746 0.0002528115 56197.08 
250 0.0011957107 0.0002522311 56474.11 
251 0.0011913524 0.0002518657 56688.53 
252 0.0011870718 0.0002514148 56922.87 
253 0.001182475 0.0002506956 57157.39 
254 0.00117825 0.0002502767 57408.23 
255 0.0011739694 0.0002493922 57660.75 
256 0.0011697918 0.0002489868 57912.0 
257 0.0011662515 0.0002482185 58198.67 
258 0.0011620562 0.0002473269 58451.47 
259 0.0011590647 0.0002460125 58709.77 
260 0.001153863 0.0002452048 58974.26 
261 0.0011495154 0.0002439396 59204.51 
262 0.0011445248 0.0002430248 59478.92 
263 0.0011412432 0.0002423314 59755.84 
264 0.0011371653 0.0002416351 60008.8 
265 0.0011338043 0.0002404428 60243.71 
266 0.001129188 0.0002399151 60523.29 
267 0.0011258032 0.0002394939 60782.14 
268 0.0011221067 0.0002381879 61048.54 
269 0.0011182194 0.0002373836 61319.74 
270 0.0011151794 0.0002372642 61581.4 
271 0.0011125922 0.0002363272 61857.44 
272 0.0011088353 0.0002358931 62121.16 
273 0.0011056853 0.0002351938 62361.53 
274 0.0011025601 0.0002344118 62624.76 
275 0.001099229 0.0002342197 62750.31 
276 0.001097703 0.0002334494 62995.49 
277 0.0010937131 0.000232987 63266.45 
278 0.0010910849 0.0002324906 63526.55 
279 0.0010885697 0.0002318 63781.5 
280 0.0010859267 0.0002312047 64064.86 
281 0.0010819639 0.0002308435 64331.35 
282 0.0010796835 0.0002302895 64589.75 
283 0.0010764412 0.0002293693 64842.81 
284 0.0010735463 0.0002287026 65102.08 
285 0.001069852 0.0002279002 65353.35 
286 0.0010666187 0.000227365 65607.66 
287 0.0010636202 0.0002268039 65861.85 
288 0.001060788 0.0002255898 66105.66 
289 0.0010574393 0.0002249423 66377.36 
290 0.0010541205 0.0002240107 66643.98 
291 0.0010504511 0.0002232921 66937.81 
292 0.0010476024 0.0002222558 67204.88 
293 0.0010442345 0.0002215745 67458.44 
294 0.0010409632 0.0002209117 67750.12 
295 0.0010377406 0.0002206086 68001.54 
296 0.0010347634 0.0002197712 68267.37 
297 0.0010312507 0.0002185375 68531.34 
298 0.0010278212 0.0002181412 68805.76 
299 0.0010255045 0.0002171786 69065.46 
300 0.0010221982 0.0002161552 69306.85 
301 0.0010191223 0.0002151316 69574.84 
302 0.0010168953 0.0002140787 69824.42 
303 0.0010140736 0.000213518 70087.95 
304 0.0010121373 0.0002124844 70328.7 
305 0.0010097116 0.0002113997 70591.66 
306 0.0010074384 0.00021062 70852.63 
307 0.0010053919 0.0002101183 71116.37 
308 0.0010031735 0.0002094822 71390.25 
309 0.0010007769 0.0002085437 71653.17 
310 0.0009981953 0.0002083748 71928.3 
311 0.0009956157 0.0002074515 72176.52 
312 0.0009929005 0.000207363 72438.36 
313 0.0009906038 0.0002070292 72694.64 
314 0.0009881921 0.0002069368 72789.3 
315 0.0009873728 0.0002059818 73042.76 
316 0.0009843799 0.0002056372 73287.58 
317 0.0009819828 0.0002050539 73483.57 
318 0.0009797333 0.0002046949 73625.05 
319 0.0009779153 0.0002040576 73779.12 
320 0.0009754849 0.0002035732 73921.32 
321 0.0009736136 0.0002035518 74051.88 
322 0.0009720094 0.0002025762 74212.91 
323 0.0009704862 0.0002022399 74388.22 
324 0.0009683397 0.0002015543 74558.91 
325 0.0009667615 0.0002011069 74712.83 
326 0.0009652934 0.0002005499 74845.52 
327 0.0009638515 0.0001995017 74994.63 
328 0.0009616271 0.0001987064 75137.0 
329 0.0009594144 0.000198549 75353.27 
330 0.0009574221 0.0001979809 75460.88 
331 0.0009552371 0.0001975195 75582.3 
332 0.0009533976 0.0001972059 75701.36 
333 0.0009513233 0.0001968596 75816.02 
334 0.0009490449 0.0001961548 76040.57 
335 0.0009472564 0.0001956311 76201.44 
336 0.0009454273 0.0001948629 76333.46 
337 0.0009434065 0.0001941946 76472.88 
338 0.0009414912 0.0001934847 76578.3 
339 0.0009394772 0.0001931216 76784.3 
340 0.0009376397 0.0001923919 76915.23 
341 0.000936125 0.0001920487 77120.67 
342 0.0009344663 0.0001917946 77254.78 
343 0.0009330629 0.0001916815 77402.29 
344 0.0009315837 0.0001915946 77538.57 
345 0.0009299164 0.0001913422 77708.88 
346 0.000928051 0.0001911003 77902.38 
347 0.0009265347 0.0001905586 78028.17 
348 0.0009245787 0.0001901994 78234.3 
349 0.0009230615 0.000189536 78341.49 
350 0.0009215321 0.000189181 78500.01 
351 0.0009203264 0.0001886195 78670.54 
352 0.0009184497 0.0001880335 78806.5 
353 0.0009170287 0.000187533 78941.57 
354 0.0009157098 0.0001870385 79119.8 
355 0.0009140314 0.0001862453 79289.39 
356 0.0009124493 0.000186052 79445.65 
357 0.0009107492 0.0001854851 79594.08 
358 0.0009093685 0.0001853042 79749.48 
359 0.0009079154 0.0001847274 79876.08 
360 0.0009061542 0.0001847203 80019.87 
361 0.0009042888 0.0001844735 80158.7 
362 0.0009037167 0.0001841378 80325.79 
363 0.0009020488 0.00018378 80445.34 
364 0.00090082 0.0001834024 80590.91 
365 0.000899676 0.0001833865 80747.2 
366 0.0008982029 0.000183057 80918.8 
367 0.0008966774 0.0001827677 81134.35 
368 0.0008949564 0.0001828723 81310.22 
369 0.0008934455 0.0001829194 81462.43 
370 0.0008921496 0.0001828012 81702.28 
371 0.0008907679 0.0001826216 81910.42 
372 0.0008897048 0.000182243 82121.0 
373 0.0008880305 0.0001821809 82261.43 
374 0.000886614 0.0001817037 82396.44 
375 0.0008850872 0.0001813446 82604.17 
376 0.0008836108 0.0001811049 82732.69 
377 0.0008823909 0.0001806139 82908.57 
378 0.000880906 0.0001802497 83100.83 
379 0.000879501 0.0001800898 83209.18 
380 0.0008783458 0.0001799949 83362.11 
381 0.0008770637 0.0001796985 83522.02 
382 0.0008761477 0.0001794905 83649.05 
383 0.0008750999 0.0001792792 83820.55 
384 0.0008739439 0.000179001 84006.43 
385 0.0008726168 0.000179191 84164.94 
386 0.0008712155 0.0001790282 84360.49 
387 0.0008698384 0.0001786735 84479.23 
388 0.000868478 0.0001785596 84687.97 
389 0.0008672766 0.0001779781 84828.62 
390 0.0008655264 0.0001777481 85023.74 
391 0.0008639654 0.0001774718 85180.46 
392 0.000862634 0.000177452 85308.44 
393 0.0008612718 0.000177517 85479.75 
394 0.0008599155 0.0001774027 85629.28 
395 0.0008587832 0.0001771198 85772.55 
396 0.0008576598 0.0001768342 85903.19 
397 0.000856453 0.0001764545 86143.25 
398 0.0008550396 0.0001760137 86317.27 
399 0.0008538567 0.0001760449 86365.44 
400 0.000853391 0.0001757039 86578.12 
401 0.000851763 0.0001753473 86758.24 
402 0.0008501776 0.0001753789 87005.11 
403 0.0008491554 0.000175015 87136.38 
404 0.0008477533 0.0001749879 87208.39 
405 0.0008468376 0.0001748131 87348.22 
406 0.000845566 0.0001746625 87459.73 
407 0.0008444401 0.0001746725 87595.37 
408 0.0008433397 0.000174743 87784.03 
409 0.0008422131 0.0001746605 87972.36 
410 0.000840883 0.0001744251 88147.25 
411 0.0008396191 0.0001741305 88319.47 
412 0.0008386641 0.0001741299 88529.18 
413 0.000837554 0.0001738077 88691.07 
414 0.0008363195 0.000173419 88838.68 
415 0.0008345801 0.0001728098 89052.34 
416 0.0008328803 0.000172619 89224.21 
417 0.0008314155 0.0001725221 89363.2 
418 0.0008303261 0.0001720831 89500.02 
419 0.0008292602 0.0001717008 89650.44 
420 0.0008281823 0.0001716283 89739.62 
421 0.0008273031 0.0001713751 89886.15 
422 0.000826048 0.0001711995 90030.44 
423 0.0008250065 0.0001707511 90201.29 
424 0.0008237902 0.0001706622 90339.27 
425 0.0008226426 0.0001705475 90469.88 
426 0.0008216655 0.0001705344 90624.3 
427 0.0008204292 0.000170376 90791.02 
428 0.0008194127 0.000170047 90931.28 
429 0.0008183746 0.0001702668 91080.53 
430 0.0008173608 0.0001698508 91216.83 
431 0.0008160719 0.0001697875 91435.89 
432 0.0008149469 0.0001698612 91498.84 
433 0.0008139194 0.0001696871 91551.52 
434 0.000812795 0.000169808 91602.9 
435 0.0008115381 0.0001695781 91658.8 
436 0.0008103002 0.0001692305 91713.12 
437 0.000809064 0.0001690269 91773.11 
438 0.0008078149 0.0001685231 91832.24 
439 0.0008065542 0.0001679712 91897.93 
440 0.0008053446 0.0001678158 91975.15 
441 0.0008042649 0.0001673615 92041.41 
442 0.0008031007 0.000166817 92093.51 
443 0.000802008 0.0001666898 92152.39 
444 0.0008008616 0.000166336 92210.54 
445 0.0007995951 0.0001662435 92259.75 
446 0.0007985967 0.0001660632 92309.76 
447 0.0007976832 0.0001658521 92367.15 
448 0.0007968572 0.0001660313 92429.12 
449 0.0007957563 0.0001656388 92478.34 
450 0.0007947338 0.0001653896 92534.13 
451 0.0007934031 0.0001651746 92591.13 
452 0.0007924996 0.0001650941 92660.34 
453 0.0007912947 0.0001648331 92728.92 
454 0.000790167 0.0001648309 92790.58 
455 0.0007891801 0.0001647119 92848.01 
456 0.0007883591 0.0001645435 92909.76 
457 0.0007874652 0.0001644666 92964.57 
458 0.0007865787 0.0001643187 93020.47 
459 0.0007856203 0.0001644356 93080.02 
460 0.0007844778 0.0001641982 93137.74 
461 0.0007834268 0.0001642379 93192.71 
462 0.0007824319 0.0001639084 93249.07 
463 0.0007812758 0.0001640365 93310.32 
464 0.0007805633 0.0001638992 93371.86 
465 0.0007795398 0.0001637702 93428.58 
466 0.0007785438 0.0001634188 93489.79 
467 0.0007778019 0.0001632059 93547.24 
468 0.0007768149 0.0001630449 93604.2 
469 0.0007758264 0.0001632591 93662.33 
470 0.000775444 0.000162795 93726.0 
471 0.0007743487 0.0001628427 93789.3 
472 0.0007733385 0.0001626377 93847.67 
473 0.0007724589 0.0001625639 93907.9 
474 0.000771588 0.0001625646 93969.96 
475 0.0007707399 0.0001625068 94025.24 
476 0.0007697053 0.0001621833 94091.03 
477 0.0007687162 0.0001620212 94147.3 
478 0.0007676745 0.0001620222 94202.2 
479 0.0007665381 0.0001619675 94266.09 
480 0.0007656015 0.0001617081 94326.96 
481 0.0007645088 0.0001616394 94385.8 
482 0.0007635221 0.0001612555 94450.29 
483 0.00076251 0.0001611677 94513.26 
484 0.0007614168 0.000160918 94574.06 
485 0.0007606099 0.0001608371 94627.87 
486 0.0007598589 0.0001607686 94687.61 
487 0.0007587654 0.0001607578 94753.06 
488 0.0007578214 0.0001607729 94799.43 
489 0.0007568328 0.0001607039 94861.16 
490 0.0007559551 0.0001606514 94920.4 
491 0.0007550983 0.0001605224 94983.8 
492 0.0007540423 0.0001606564 95045.92 
493 0.0007533769 0.000160516 95097.92 
494 0.0007521604 0.0001604256 95156.19 
495 0.0007513454 0.0001604181 95215.37 
496 0.0007505559 0.0001606636 95272.44 
497 0.0007495241 0.0001604996 95325.68 
498 0.0007483956 0.000160626 95382.38 
499 0.0007472579 0.0001606313 95438.91 
500 0.0007460267 0.0001606202 95493.35 
501 0.0007451184 0.0001600236 29.93 
502 0.0007440011 0.0001597588 161.64 
503 0.0007428301 0.0001594339 339.5 
504 0.0007418724 0.0001590931 479.31 
505 0.00074057 0.0001593349 635.89 
506 0.0007395427 0.0001592532 794.19 
507 0.0007382686 0.0001589155 942.6 
508 0.000736908 0.0001587976 1103.92 
509 0.0007355437 0.0001587415 1274.94 
510 0.0007337713 0.0001586205 1443.44 
511 0.000732083 0.0001586385 1602.81 
512 0.000731005 0.0001585066 1801.45 
513 0.0007297724 0.0001584612 1974.92 
514 0.0007285187 0.0001583457 2206.2 
515 0.000727421 0.000158032 2383.84 
516 0.0007260814 0.0001577441 2594.51 
517 0.0007249201 0.0001577729 2756.05 
518 0.0007240273 0.0001576773 2912.51 
519 0.0007232396 0.0001575036 3044.92 
520 0.0007225395 0.0001574385 3094.94 
521 0.0007222148 0.0001571921 3250.54 
522 0.0007213375 0.0001572398 3382.16 
523 0.0007203448 0.0001569547 3502.74 
524 0.0007194332 0.0001567297 3614.48 
525 0.0007186901 0.0001568372 3725.28 
526 0.0007177783 0.0001566534 3906.94 
527 0.0007171037 0.000156576 4060.54 
528 0.0007163303 0.0001564439 4212.09 
529 0.0007153559 0.0001562485 4422.75 
530 0.0007146082 0.0001561525 4591.5 
531 0.0007136289 0.0001558351 4716.79 
532 0.000712979 0.0001559026 4850.45 
533 0.0007125639 0.0001556575 5048.11 
534 0.0007119165 0.0001553908 5223.38 
535 0.0007111747 0.0001550068 5376.1 
536 0.0007104778 0.0001548153 5513.64 
537 0.0007098663 0.0001546457 5678.46 
538 0.0007094584 0.0001546815 5820.47 
539 0.0007091162 0.0001545458 5959.15 
540 0.0007085465 0.0001543947 6097.54 
541 0.000708127 0.000154361 6297.98 
542 0.0007076088 0.000154228 6441.27 
543 0.0007071271 0.0001541224 6589.64 
544 0.0007066374 0.0001538405 6739.68 
545 0.000706118 0.0001538299 6915.69 
546 0.0007055827 0.0001535033 7095.3 
547 0.0007048443 0.0001532481 7268.01 
548 0.0007042122 0.0001530173 7430.66 
549 0.0007034661 0.000152965 7594.54 
550 0.0007028661 0.0001528313 7740.45 
551 0.0007022483 0.0001527329 7887.24 
552 0.0007016007 0.000152594 8028.7 
553 0.0007010177 0.0001525106 8217.07 
554 0.0007003861 0.0001521449 8381.14 
555 0.0006997097 0.0001519817 8520.26 
556 0.0006990556 0.0001516495 8682.74 
557 0.0006983831 0.0001512912 8860.17 
558 0.0006977829 0.0001513295 8871.51 
559 0.0006977828 0.0001510102 9036.49 
560 0.0006971536 0.0001508492 9224.88 
561 0.0006965325 0.0001505982 9356.5 
562 0.0006958617 0.000150194 9540.86 
563 0.000695008 0.0001497908 9694.65 
564 0.0006941863 0.0001496512 9862.6 
565 0.0006936113 0.0001494462 10060.66 
566 0.0006931037 0.0001492006 10228.0 
567 0.0006925422 0.0001490401 10452.22 
568 0.0006918034 0.0001487872 10652.86 
569 0.0006911739 0.0001486337 10803.55 
570 0.0006904771 0.0001485498 11006.6 
571 0.0006900131 0.0001484669 11100.32 
572 0.000689637 0.000148109 11220.85 
573 0.0006887268 0.0001481197 11363.21 
574 0.0006879429 0.0001478022 11536.33 
575 0.0006872776 0.000147753 11711.25 
576 0.0006866448 0.0001477042 11875.32 
577 0.0006860415 0.0001476591 12015.28 
578 0.000685362 0.0001476426 12182.54 
579 0.0006848821 0.0001475322 12336.52 
580 0.0006843234 0.0001474753 12526.33 
581 0.0006836687 0.0001474524 12693.75 
582 0.0006830905 0.0001470949 12821.65 
583 0.0006825179 0.0001471355 12928.15 
584 0.0006822604 0.0001469204 13103.03 
585 0.0006815662 0.0001469064 13272.88 
586 0.0006812319 0.0001466957 13429.14 
587 0.0006806163 0.0001466402 13533.58 
588 0.0006804367 0.0001466042 13703.85 
589 0.0006798793 0.0001466248 13888.89 
590 0.0006794439 0.000146546 14060.8 
591 0.0006788738 0.0001464619 14225.6 
592 0.0006783597 0.0001463823 14403.98 
593 0.0006779954 0.0001463867 14602.25 
594 0.0006773023 0.0001463026 14747.85 
595 0.0006767972 0.0001462416 14914.66 
596 0.0006762576 0.0001461367 15040.33 
597 0.0006755692 0.0001459792 15168.88 
598 0.0006749097 0.0001459218 15355.78 
599 0.0006743955 0.000145639 15513.36 
600 0.0006737633 0.0001455577 15633.69 
601 0.0006729403 0.0001453067 15806.97 
602 0.000672241 0.0001452504 15992.79 
603 0.0006717435 0.0001450388 16157.12 
604 0.0006709493 0.0001450436 16318.13 
605 0.0006704405 0.0001450847 16334.09 
606 0.0006703945 0.0001448503 16543.52 
607 0.0006698429 0.0001446173 16662.51 
608 0.0006693833 0.0001445757 16843.87 
609 0.0006687763 0.0001443432 17017.9 
610 0.0006682677 0.0001442299 17225.42 
611 0.0006677077 0.0001440593 17398.98 
612 0.000667008 0.0001438017 17520.2 
613 0.0006663736 0.0001435758 17699.95 
614 0.0006655513 0.0001433125 17846.75 
615 0.0006648367 0.000143177 17982.78 
616 0.0006642133 0.0001428187 18176.74 
617 0.0006636631 0.0001426796 18335.48 
618 0.0006631125 0.0001422992 18514.26 
619 0.0006625065 0.0001419761 18717.31 
620 0.0006619766 0.0001418453 18854.0 
621 0.000661428 0.0001414991 19004.98 
622 0.0006609122 0.0001414153 19207.63 
623 0.0006605013 0.0001413362 19381.21 
624 0.0006598988 0.0001410798 19494.89 
625 0.0006593699 0.0001409785 19693.5 
626 0.0006587567 0.0001407569 19881.26 
627 0.0006580563 0.0001405057 20025.53 
628 0.0006574423 0.0001403374 20156.6 
629 0.0006568251 0.0001403678 20172.9 
630 0.0006568258 0.0001402986 20332.56 
631 0.0006563069 0.0001401232 20467.78 
632 0.0006557437 0.0001400339 20595.87 
633 0.0006552127 0.0001397623 20749.39 
634 0.0006545129 0.000139676 20906.13 
635 0.0006538329 0.0001396506 21002.76 
636 0.0006536136 0.0001396145 21172.75 
637 0.0006527215 0.000139475 21325.54 
638 0.0006520546 0.000139574 21465.44 
639 0.0006514455 0.0001394676 21629.75 
640 0.0006507126 0.000139245 21795.83 
641 0.0006503044 0.0001390195 21978.98 
