# epoch train_loss test_loss time_seconds
641 0.0004869717 0.0001026596 7464.3 
642 0.0004865234 0.0001026095 7526.76 
643 0.000486142 0.0001024675 7581.73 
644 0.0004857575 0.0001023937 7634.95 
645 0.0004852487 0.0001023923 7697.31 
646 0.0004848124 0.0001022757 7742.6 
647 0.0004844565 0.0001022151 7790.8 
648 0.0004840865 0.0001021492 7860.43 
649 0.0004837097 0.0001020527 7927.05 
650 0.0004832909 0.0001020255 7992.81 
651 0.0004829336 0.0001017934 8051.63 
652 0.0004824383 0.0001017762 8067.56 
653 0.0004823449 0.0001015718 8136.14 
654 0.0004818027 0.0001014671 8188.88 
655 0.0004813699 0.0001013852 8244.75 
656 0.0004809955 0.0001013054 8302.34 
657 0.0004806675 0.0001012879 8356.44 
658 0.000480308 0.000101219 8404.74 
659 0.0004799512 0.0001012317 8454.4 
660 0.0004795306 0.0001012134 8512.21 
661 0.0004793253 0.0001012782 8576.46 
662 0.0004789454 0.0001012836 8623.58 
663 0.0004784778 0.0001013014 8676.99 
664 0.0004780334 0.0001012697 8719.67 
665 0.0004776488 0.0001013536 8774.01 
666 0.0004773516 0.0001013364 8840.09 
667 0.0004770349 0.0001012866 8886.67 
668 0.0004766886 0.0001011289 8947.61 
669 0.0004763146 0.0001010257 9009.06 
670 0.0004759316 0.0001009211 9046.59 
671 0.0004756163 0.0001008134 9109.29 
672 0.0004753285 0.0001007599 9174.79 
673 0.000475051 0.0001007459 9217.39 
674 0.0004748328 0.0001007208 9279.1 
675 0.0004744983 0.0001005516 9354.9 
676 0.0004741388 0.0001003598 9413.98 
677 0.0004738194 0.0001002755 9468.61 
678 0.0004734097 0.000100181 9509.67 
679 0.0004729646 0.0001000906 9559.31 
680 0.0004726626 0.0001000535 9625.31 
681 0.0004722847 9.99964e-05 9695.78 
682 0.0004719951 9.99631e-05 9759.91 
683 0.000471696 9.98316e-05 9808.5 
684 0.0004713308 9.9814e-05 9852.5 
685 0.0004709745 9.97138e-05 9900.29 
686 0.0004706722 9.96816e-05 9910.39 
687 0.0004706375 9.95448e-05 9957.68 
688 0.0004701611 9.93006e-05 10010.49 
689 0.0004696964 9.92323e-05 10062.37 
690 0.0004692389 9.91017e-05 10117.21 
691 0.0004689376 9.89346e-05 10168.02 
692 0.0004685989 9.88395e-05 10184.42 
693 0.0004684743 9.87115e-05 10264.2 
694 0.0004680563 9.85813e-05 10325.83 
695 0.0004677021 9.84392e-05 10382.0 
696 0.0004674025 9.83645e-05 10434.32 
697 0.0004670691 9.81834e-05 10479.72 
698 0.0004666638 9.79442e-05 10527.39 
699 0.0004662736 9.7894e-05 10556.27 
700 0.0004661046 9.78276e-05 10630.26 
701 0.0004657934 9.77711e-05 10678.94 
702 0.0004654153 9.77113e-05 10701.81 
703 0.0004652935 9.76109e-05 10760.61 
704 0.0004648566 9.74866e-05 10801.44 
705 0.0004645315 9.7387e-05 10864.46 
706 0.000464237 9.73091e-05 10927.12 
707 0.0004640079 9.72262e-05 10986.29 
708 0.0004637112 9.71408e-05 11045.74 
709 0.0004633479 9.69914e-05 11103.29 
710 0.000462977 9.67882e-05 11158.72 
711 0.000462633 9.66601e-05 11206.46 
712 0.0004622665 9.6451e-05 11262.68 
713 0.0004620049 9.64413e-05 11295.08 
714 0.000461863 9.6359e-05 11357.04 
715 0.0004615009 9.63014e-05 11413.1 
716 0.0004611478 9.62782e-05 11437.19 
717 0.0004610395 9.6158e-05 11477.65 
718 0.0004607524 9.61747e-05 11520.85 
719 0.0004604366 9.6065e-05 11576.48 
720 0.0004601645 9.59571e-05 11637.13 
721 0.0004598173 9.58007e-05 11688.72 
722 0.0004594599 9.56774e-05 11721.16 
723 0.0004592204 9.56113e-05 11774.14 
724 0.0004588243 9.55766e-05 11831.57 
725 0.0004585679 9.54437e-05 11877.24 
726 0.0004582276 9.53848e-05 11930.3 
727 0.000457929 9.53329e-05 11974.36 
728 0.0004576529 9.5134e-05 12014.57 
729 0.0004573222 9.51121e-05 12061.86 
730 0.0004570232 9.49319e-05 12104.47 
731 0.000456722 9.4773e-05 12168.86 
732 0.0004565258 9.4721e-05 12224.06 
733 0.0004561188 9.46424e-05 12289.21 
734 0.0004558439 9.45512e-05 12334.06 
735 0.0004555449 9.45529e-05 12393.88 
736 0.0004552736 9.45557e-05 12442.23 
737 0.000454962 9.4513e-05 12500.02 
738 0.0004546689 9.45294e-05 12545.09 
739 0.0004543493 9.43817e-05 12614.82 
740 0.0004539951 9.43228e-05 12654.66 
741 0.0004536334 9.43115e-05 12707.45 
742 0.0004533091 9.42833e-05 12742.24 
743 0.0004531163 9.4187e-05 12791.53 
744 0.0004527046 9.4192e-05 12848.74 
745 0.0004523269 9.41021e-05 12894.35 
746 0.00045202 9.40948e-05 12938.97 
747 0.0004517609 9.39864e-05 12995.04 
748 0.000451425 9.39254e-05 13044.75 
749 0.0004511215 9.38193e-05 13104.67 
750 0.0004508471 9.38317e-05 13156.14 
751 0.0004506026 9.36275e-05 13209.56 
752 0.0004501878 9.3638e-05 13261.03 
753 0.000449826 9.36012e-05 13317.54 
754 0.0004494257 9.3608e-05 13374.95 
755 0.0004491185 9.35456e-05 13430.51 
756 0.0004488365 9.35146e-05 13472.97 
757 0.0004486377 9.34041e-05 13519.29 
758 0.0004483125 9.33031e-05 13567.34 
759 0.0004479003 9.32806e-05 13620.42 
760 0.0004476366 9.31985e-05 13671.57 
761 0.0004473243 9.30942e-05 13728.03 
762 0.0004469549 9.30404e-05 13783.01 
763 0.0004465889 9.29425e-05 13854.61 
764 0.0004461815 9.27662e-05 13904.09 
765 0.000445773 9.27213e-05 13954.96 
766 0.0004455437 9.26317e-05 14012.98 
767 0.0004451431 9.25224e-05 14067.23 
768 0.0004447553 9.25109e-05 14121.12 
769 0.0004444181 9.23681e-05 14172.05 
770 0.0004440375 9.22849e-05 14242.81 
771 0.0004436847 9.22656e-05 14308.26 
772 0.000443339 9.21966e-05 14361.18 
773 0.0004429472 9.20011e-05 14419.95 
774 0.0004426205 9.19802e-05 14470.36 
775 0.0004422133 9.19947e-05 14498.58 
776 0.0004421636 9.196e-05 14547.25 
777 0.0004418794 9.18814e-05 14603.47 
778 0.000441628 9.17809e-05 14647.58 
779 0.0004412566 9.17808e-05 14705.02 
780 0.0004409826 9.16824e-05 14762.23 
781 0.0004406487 9.16046e-05 14822.84 
782 0.0004403444 9.15631e-05 14873.22 
783 0.000439981 9.15308e-05 14925.34 
784 0.0004395886 9.14377e-05 14971.44 
785 0.000439279 9.13975e-05 14990.88 
786 0.0004391886 9.13642e-05 15040.06 
787 0.0004388703 9.13226e-05 15069.46 
788 0.0004386276 9.12729e-05 15153.83 
789 0.0004382986 9.11786e-05 15212.06 
790 0.0004378548 9.12157e-05 15237.51 
791 0.0004377413 9.11819e-05 15281.87 
792 0.0004374641 9.11024e-05 15350.81 
793 0.0004370666 9.10668e-05 15409.15 
794 0.0004367281 9.0899e-05 15453.56 
795 0.0004363359 9.08397e-05 15499.58 
796 0.0004359306 9.07829e-05 15551.42 
797 0.0004356117 9.07574e-05 15617.99 
798 0.0004352621 9.07508e-05 15668.48 
799 0.0004349852 9.07285e-05 15723.77 
800 0.0004346912 9.06896e-05 15771.64 
801 0.0004345317 9.06302e-05 15842.98 
802 0.0004341776 9.06222e-05 15888.22 
803 0.000433982 9.05833e-05 15943.04 
804 0.0004337422 9.06101e-05 16013.19 
805 0.0004335223 9.05456e-05 16066.31 
806 0.0004332691 9.05155e-05 16114.21 
807 0.0004329584 9.05849e-05 16161.0 
808 0.0004326423 9.05481e-05 16214.94 
809 0.0004323178 9.05464e-05 16264.26 
810 0.0004320955 9.05044e-05 16314.09 
811 0.0004318232 9.04199e-05 16364.12 
812 0.0004315068 9.03806e-05 16415.73 
813 0.00043123 9.03163e-05 16471.87 
814 0.0004309351 9.02485e-05 16543.62 
815 0.0004305979 9.02361e-05 16550.34 
816 0.0004305717 9.02397e-05 16613.97 
817 0.0004302727 9.02103e-05 16656.57 
818 0.0004299938 9.01151e-05 16709.26 
819 0.000429716 9.0033e-05 16755.35 
820 0.0004294754 8.99991e-05 16795.77 
821 0.0004292759 8.99797e-05 16845.62 
822 0.0004290348 8.99349e-05 16889.28 
823 0.0004288529 8.98458e-05 16941.48 
824 0.0004286443 8.98357e-05 16992.4 
825 0.0004283847 8.97585e-05 17042.26 
826 0.00042811 8.97021e-05 17102.12 
827 0.0004278674 8.963e-05 17151.5 
828 0.0004277047 8.96628e-05 17208.31 
829 0.0004275145 8.9556e-05 17261.4 
830 0.0004272911 8.95161e-05 17317.31 
831 0.0004271277 8.94811e-05 17371.52 
832 0.000426911 8.94988e-05 17382.26 
833 0.0004268921 8.94145e-05 17448.2 
834 0.0004265975 8.94486e-05 17529.17 
835 0.0004262652 8.9379e-05 17580.67 
836 0.0004260204 8.93674e-05 17612.83 
837 0.0004258134 8.93702e-05 17674.49 
838 0.0004254662 8.93756e-05 17732.16 
839 0.0004251742 8.94307e-05 17807.84 
840 0.0004248747 8.93959e-05 17851.68 
841 0.0004245464 8.94057e-05 17912.55 
842 0.0004242954 8.94222e-05 17976.9 
843 0.0004240771 8.93808e-05 18050.82 
844 0.0004238238 8.92889e-05 18108.82 
845 0.0004236126 8.9274e-05 18164.33 
846 0.0004233223 8.92898e-05 18186.16 
847 0.000423266 8.9231e-05 18228.02 
848 0.0004231104 8.92446e-05 18270.65 
849 0.0004229516 8.92276e-05 18307.23 
850 0.0004228422 8.91925e-05 18358.83 
851 0.0004225836 8.91621e-05 18419.74 
852 0.0004223313 8.90264e-05 18470.08 
853 0.0004220119 8.90061e-05 18530.78 
854 0.0004217849 8.90099e-05 18565.21 
855 0.0004216279 8.89279e-05 18602.15 
856 0.0004214485 8.89089e-05 18656.43 
857 0.0004211593 8.88565e-05 18704.94 
858 0.0004209641 8.88143e-05 18751.49 
859 0.0004207207 8.88002e-05 18815.1 
860 0.0004205264 8.88168e-05 18860.12 
861 0.0004203084 8.86836e-05 18917.53 
862 0.0004200127 8.86653e-05 18964.9 
863 0.0004197468 8.86932e-05 19015.02 
864 0.0004195585 8.8624e-05 19071.69 
865 0.0004193689 8.86666e-05 19114.23 
866 0.0004191577 8.86406e-05 19172.1 
867 0.0004189043 8.86075e-05 19230.04 
868 0.0004186612 8.85795e-05 19276.38 
869 0.0004184474 8.859e-05 19323.55 
870 0.0004182358 8.85776e-05 19374.1 
871 0.0004180313 8.85508e-05 19449.98 
872 0.0004177739 8.85448e-05 19499.55 
873 0.0004174672 8.84947e-05 19546.67 
874 0.0004172193 8.84985e-05 19551.37 
875 0.0004172199 8.84084e-05 19608.03 
876 0.0004169963 8.84131e-05 19667.71 
877 0.0004167909 8.83337e-05 19712.27 
878 0.0004165634 8.82807e-05 19770.04 
879 0.0004164017 8.82609e-05 19827.58 
880 0.0004162056 8.81549e-05 19872.17 
881 0.0004159693 8.81247e-05 19928.89 
882 0.0004156961 8.80536e-05 19994.92 
883 0.0004154767 8.79159e-05 20061.39 
884 0.0004152117 8.78811e-05 20108.94 
885 0.0004149436 8.78122e-05 20172.75 
886 0.0004147248 8.77561e-05 20227.88 
887 0.000414465 8.7718e-05 20279.54 
888 0.0004141839 8.77114e-05 20286.2 
889 0.00041416 8.76082e-05 20339.3 
890 0.0004139211 8.75444e-05 20397.04 
891 0.0004137398 8.74323e-05 20460.83 
892 0.000413546 8.73431e-05 20521.6 
893 0.0004133837 8.72651e-05 20583.88 
894 0.0004132127 8.71725e-05 20634.14 
895 0.0004129841 8.71562e-05 20699.55 
896 0.0004128237 8.70605e-05 20755.67 
897 0.0004126073 8.6931e-05 20808.84 
898 0.0004123602 8.68033e-05 20860.89 
899 0.0004121004 8.66734e-05 20903.42 
900 0.0004119105 8.66051e-05 20954.12 
901 0.0004116916 8.65245e-05 21012.98 
902 0.0004114379 8.64765e-05 21092.35 
903 0.0004112342 8.64897e-05 21147.28 
904 0.0004110276 8.6511e-05 21198.04 
905 0.0004108429 8.64355e-05 21259.2 
906 0.0004106748 8.6441e-05 21296.47 
907 0.0004105322 8.63889e-05 21348.86 
908 0.0004103522 8.6358e-05 21406.75 
909 0.0004101786 8.63018e-05 21463.99 
910 0.0004099953 8.6211e-05 21518.12 
911 0.0004098237 8.61779e-05 21555.11 
912 0.0004097355 8.61333e-05 21605.68 
913 0.0004095405 8.60889e-05 21656.48 
914 0.0004093393 8.60571e-05 21721.26 
915 0.0004091427 8.59598e-05 21775.59 
916 0.0004089585 8.59162e-05 21830.2 
917 0.0004087435 8.58921e-05 21890.38 
918 0.000408534 8.57712e-05 21949.84 
919 0.0004083459 8.57887e-05 22005.41 
920 0.0004081894 8.57549e-05 22064.51 
921 0.0004080025 8.56926e-05 22115.34 
922 0.0004077477 8.56361e-05 22156.48 
923 0.0004075161 8.56043e-05 22200.15 
924 0.0004072031 8.56348e-05 22241.29 
925 0.0004069219 8.55784e-05 22302.5 
926 0.0004066113 8.55857e-05 22359.74 
927 0.000406357 8.55917e-05 22419.65 
928 0.0004061273 8.55954e-05 22468.37 
929 0.0004058902 8.56451e-05 22483.47 
930 0.0004058375 8.55646e-05 22539.02 
931 0.0004056019 8.55071e-05 22585.56 
932 0.0004053692 8.54896e-05 22593.67 
933 0.0004053554 8.54051e-05 22656.46 
934 0.0004051287 8.53459e-05 22719.17 
935 0.0004049514 8.53076e-05 22767.73 
936 0.0004047279 8.52182e-05 22819.13 
937 0.0004045195 8.51562e-05 22856.52 
938 0.0004043663 8.51482e-05 22906.23 
939 0.0004041602 8.51084e-05 22962.32 
940 0.0004038818 8.50779e-05 23014.98 
941 0.0004036408 8.50007e-05 23092.96 
942 0.0004033963 8.48354e-05 23156.98 
943 0.0004031362 8.47426e-05 23210.1 
944 0.0004028352 8.46523e-05 23267.62 
945 0.0004025697 8.45819e-05 23321.44 
946 0.0004023571 8.44983e-05 23377.49 
947 0.0004021383 8.44963e-05 23425.95 
948 0.0004018785 8.44765e-05 23471.83 
949 0.0004016704 8.44676e-05 23479.8 
950 0.0004016481 8.44159e-05 23525.3 
951 0.0004014565 8.4395e-05 23578.02 
952 0.0004012546 8.44031e-05 23633.37 
953 0.0004010682 8.43459e-05 23686.41 
954 0.0004008651 8.43681e-05 23732.69 
955 0.0004006659 8.43242e-05 23783.56 
956 0.0004004335 8.43139e-05 23807.74 
957 0.0004002973 8.43193e-05 23820.65 
958 0.0004002552 8.43609e-05 23872.89 
959 0.0004000705 8.43398e-05 23929.55 
960 0.0003998775 8.42784e-05 23980.51 
961 0.0003997159 8.42849e-05 24002.2 
962 0.0003996537 8.42404e-05 24047.07 
963 0.000399486 8.42581e-05 24073.47 
964 0.0003994001 8.41914e-05 24124.98 
965 0.0003991839 8.4155e-05 24159.76 
966 0.0003990713 8.41894e-05 24186.43 
967 0.0003990122 8.42031e-05 24232.38 
968 0.0003988173 8.4203e-05 24236.74 
969 0.0003988181 8.41908e-05 24283.89 
970 0.0003985802 8.4193e-05 24337.67 
971 0.0003983367 8.41736e-05 24384.75 
972 0.0003981601 8.41868e-05 24452.92 
973 0.0003979744 8.4149e-05 24498.96 
974 0.0003977693 8.40865e-05 24561.34 
975 0.000397565 8.40647e-05 24606.32 
976 0.0003972956 8.41292e-05 24654.43 
977 0.0003971155 8.41062e-05 24705.49 
978 0.0003969638 8.40981e-05 24712.1 
979 0.0003969557 8.40275e-05 24774.46 
980 0.000396779 8.40288e-05 24834.29 
981 0.0003965941 8.40676e-05 24898.08 
982 0.0003963925 8.40572e-05 24949.18 
983 0.0003961573 8.40342e-05 24995.23 
984 0.0003959359 8.39803e-05 25058.17 
985 0.0003956855 8.39658e-05 25067.76 
986 0.0003956713 8.3955e-05 25130.76 
987 0.000395415 8.39592e-05 25141.57 
988 0.0003953964 8.39537e-05 25192.87 
989 0.0003951792 8.398e-05 25265.8 
990 0.0003950172 8.39725e-05 25295.94 
991 0.0003949034 8.39579e-05 25344.6 
992 0.0003947104 8.39919e-05 25361.42 
993 0.0003946797 8.39549e-05 25408.33 
994 0.0003944794 8.40007e-05 25467.51 
995 0.0003942905 8.40454e-05 25513.75 
996 0.0003940905 8.41102e-05 25576.1 
997 0.0003938761 8.41211e-05 25623.87 
998 0.0003937117 8.40859e-05 25674.53 
999 0.000393464 8.41041e-05 25735.42 
1000 0.0003931923 8.3999e-05 25800.09 
1001 0.0003929696 8.39464e-05 68.91 
1002 0.0003927834 8.3942e-05 112.63 
1003 0.0003926691 8.39464e-05 126.02 
1004 0.0003926334 8.38868e-05 179.77 
1005 0.0003924047 8.39087e-05 233.84 
1006 0.0003921538 8.38305e-05 282.25 
1007 0.0003919057 8.38619e-05 317.53 
1008 0.0003918244 8.38176e-05 368.11 
1009 0.0003916086 8.38464e-05 414.55 
1010 0.0003914046 8.3834e-05 466.08 
1011 0.0003912057 8.3811e-05 492.25 
1012 0.0003911295 8.38246e-05 540.12 
1013 0.0003908901 8.38127e-05 576.88 
1014 0.00039083 8.37582e-05 648.9 
1015 0.0003906527 8.3681e-05 702.77 
1016 0.0003904752 8.36743e-05 741.27 
1017 0.0003903862 8.36851e-05 807.05 
1018 0.0003902149 8.3632e-05 840.67 
1019 0.0003901154 8.35909e-05 894.79 
1020 0.0003899401 8.35777e-05 939.04 
1021 0.0003897153 8.35354e-05 987.75 
1022 0.0003894581 8.3463e-05 1044.71 
1023 0.000389284 8.34175e-05 1094.4 
1024 0.00038908 8.33908e-05 1124.35 
1025 0.0003889881 8.32839e-05 1184.63 
1026 0.0003887439 8.32403e-05 1248.97 
1027 0.0003885436 8.31995e-05 1275.78 
1028 0.0003884505 8.30896e-05 1331.91 
1029 0.0003881923 8.30009e-05 1393.76 
1030 0.0003879581 8.29574e-05 1428.0 
1031 0.0003878355 8.29276e-05 1484.66 
1032 0.0003876581 8.29257e-05 1539.82 
1033 0.0003875024 8.29438e-05 1566.94 
1034 0.0003874361 8.2897e-05 1624.13 
1035 0.0003872981 8.2838e-05 1676.36 
1036 0.0003871446 8.2759e-05 1727.69 
1037 0.0003869793 8.26746e-05 1781.75 
1038 0.0003868076 8.26168e-05 1833.96 
1039 0.0003866717 8.25949e-05 1890.94 
1040 0.0003865577 8.25901e-05 1958.64 
1041 0.0003864406 8.25085e-05 2006.74 
1042 0.0003862309 8.24403e-05 2063.44 
1043 0.0003860866 8.24027e-05 2129.42 
1044 0.0003859615 8.23077e-05 2177.95 
1045 0.0003858116 8.22752e-05 2236.38 
1046 0.000385689 8.21991e-05 2286.78 
1047 0.0003855631 8.2144e-05 2338.49 
1048 0.0003854408 8.21041e-05 2394.31 
1049 0.0003853417 8.20923e-05 2447.22 
1050 0.0003851962 8.21071e-05 2499.61 
1051 0.0003850594 8.21112e-05 2503.72 
1052 0.0003850593 8.20788e-05 2546.62 
1053 0.0003849347 8.20396e-05 2601.37 
1054 0.0003847909 8.20048e-05 2657.99 
1055 0.000384625 8.19422e-05 2703.25 
1056 0.0003845407 8.19273e-05 2745.99 
1057 0.0003844398 8.18765e-05 2796.33 
1058 0.0003843425 8.18866e-05 2837.53 
1059 0.0003842723 8.18607e-05 2903.14 
1060 0.0003841663 8.18193e-05 2933.52 
1061 0.0003841205 8.18075e-05 2995.74 
1062 0.0003840189 8.17779e-05 3030.09 
1063 0.0003839675 8.17358e-05 3079.38 
1064 0.0003838309 8.16604e-05 3143.49 
1065 0.0003836801 8.16234e-05 3196.47 
1066 0.0003835687 8.15618e-05 3257.99 
1067 0.0003834512 8.15354e-05 3272.63 
1068 0.0003834287 8.1508e-05 3321.51 
1069 0.0003833019 8.15194e-05 3376.62 
1070 0.0003832001 8.15047e-05 3392.07 
1071 0.0003831657 8.14694e-05 3450.41 
1072 0.0003830092 8.13848e-05 3513.47 
1073 0.0003828743 8.13486e-05 3577.18 
1074 0.0003827484 8.12803e-05 3650.29 
1075 0.0003826375 8.12264e-05 3723.94 
1076 0.0003825041 8.12032e-05 3745.96 
1077 0.0003824637 8.10923e-05 3801.5 
1078 0.0003823152 8.10726e-05 3859.55 
1079 0.0003822015 8.10143e-05 3923.61 
1080 0.0003820386 8.09794e-05 3976.33 
1081 0.0003819487 8.09111e-05 4032.88 
1082 0.0003818152 8.08485e-05 4078.59 
1083 0.0003816674 8.0853e-05 4087.55 
1084 0.0003816555 8.08078e-05 4159.99 
1085 0.0003815276 8.07822e-05 4220.78 
1086 0.0003814031 8.07739e-05 4273.01 
1087 0.0003812721 8.07611e-05 4309.5 
1088 0.0003811997 8.0679e-05 4372.76 
1089 0.0003810588 8.06569e-05 4426.02 
1090 0.000380983 8.05692e-05 4478.59 
1091 0.0003808963 8.0526e-05 4520.54 
1092 0.0003808 8.04441e-05 4577.18 
1093 0.0003806765 8.04092e-05 4639.95 
1094 0.0003805578 8.03718e-05 4687.95 
1095 0.0003804285 8.03613e-05 4697.03 
1096 0.0003804155 8.03631e-05 4747.51 
1097 0.0003803127 8.02838e-05 4791.19 
1098 0.0003801902 8.02183e-05 4846.16 
1099 0.0003800751 8.02073e-05 4884.76 
1100 0.0003800357 8.01632e-05 4904.38 
1101 0.0003800027 8.01581e-05 4952.19 
1102 0.0003799379 8.01015e-05 4997.03 
1103 0.0003798203 8.0096e-05 5015.02 
1104 0.0003797957 8.00502e-05 5078.33 
1105 0.0003796981 8.00552e-05 5086.08 
1106 0.0003796852 8.00142e-05 5129.48 
1107 0.0003796081 8.00275e-05 5157.67 
1108 0.0003795477 8.00186e-05 5214.92 
1109 0.0003794519 8.00094e-05 5275.77 
1110 0.000379367 8.0015e-05 5325.79 
1111 0.0003792768 7.99769e-05 5407.31 
1112 0.0003791836 7.99247e-05 5457.02 
1113 0.0003790541 7.98805e-05 5510.83 
1114 0.0003789396 7.98621e-05 5562.18 
1115 0.0003788343 7.98663e-05 5569.56 
1116 0.0003788286 7.98263e-05 5611.65 
1117 0.0003787516 7.97213e-05 5678.38 
1118 0.0003786193 7.96918e-05 5732.33 
1119 0.0003785239 7.96771e-05 5750.67 
1120 0.0003784949 7.96617e-05 5802.63 
1121 0.0003783964 7.9632e-05 5849.62 
1122 0.0003783142 7.95975e-05 5903.6 
1123 0.00037819 7.9558e-05 5952.84 
1124 0.0003780561 7.95273e-05 6016.9 
1125 0.0003779641 7.94843e-05 6070.27 
1126 0.0003778569 7.94509e-05 6131.14 
1127 0.0003777518 7.94311e-05 6192.36 
1128 0.0003776403 7.94087e-05 6239.68 
1129 0.0003775163 7.93951e-05 6261.36 
1130 0.0003774588 7.94059e-05 6306.12 
1131 0.0003773579 7.94434e-05 6361.18 
1132 0.0003772497 7.94181e-05 6413.55 
1133 0.0003771193 7.94418e-05 6472.73 
1134 0.0003770048 7.94191e-05 6507.72 
1135 0.0003769394 7.94326e-05 6521.99 
1136 0.0003769177 7.94106e-05 6554.78 
1137 0.0003768705 7.93759e-05 6613.82 
1138 0.0003767551 7.93447e-05 6668.3 
1139 0.0003766641 7.92873e-05 6731.21 
1140 0.0003765599 7.92984e-05 6737.71 
1141 0.0003765552 7.92311e-05 6791.04 
1142 0.000376451 7.92101e-05 6815.22 
1143 0.0003764244 7.92173e-05 6880.04 
1144 0.0003763502 7.92389e-05 6919.66 
1145 0.0003763041 7.9211e-05 6968.89 
1146 0.0003762105 7.92004e-05 7019.99 
1147 0.000376126 7.91615e-05 7072.12 
1148 0.0003760428 7.91332e-05 7130.92 
1149 0.0003759669 7.9087e-05 7186.8 
1150 0.000375889 7.90795e-05 7222.78 
1151 0.0003758498 7.90847e-05 7279.91 
1152 0.0003757869 7.90629e-05 7305.35 
1153 0.000375758 7.90414e-05 7362.99 
1154 0.000375697 7.9027e-05 7412.88 
1155 0.000375631 7.90169e-05 7441.32 
1156 0.0003755978 7.90005e-05 7498.55 
1157 0.0003755143 7.89574e-05 7549.83 
1158 0.000375429 7.89457e-05 7612.24 
1159 0.0003753561 7.89572e-05 7666.64 
1160 0.0003752958 7.89603e-05 7678.2 
1161 0.0003752833 7.89364e-05 7724.99 
1162 0.0003752112 7.89351e-05 7779.41 
1163 0.0003751406 7.89231e-05 7837.71 
1164 0.0003750817 7.88948e-05 7891.62 
1165 0.000374999 7.89003e-05 7939.04 
1166 0.0003749295 7.88695e-05 7996.51 
1167 0.0003748366 7.888e-05 8008.96 
1168 0.0003748208 7.8842e-05 8076.31 
1169 0.000374687 7.88656e-05 8097.89 
1170 0.0003746527 7.8862e-05 8155.77 
1171 0.0003745501 7.88486e-05 8208.8 
1172 0.00037445 7.88502e-05 8262.88 
1173 0.0003743292 7.88642e-05 8324.51 
1174 0.0003742117 7.88592e-05 8337.13 
1175 0.0003741863 7.88125e-05 8393.46 
1176 0.0003740849 7.88182e-05 8420.01 
1177 0.0003740432 7.88108e-05 8436.6 
1178 0.0003740237 7.87724e-05 8479.06 
1179 0.0003739603 7.8755e-05 8532.12 
1180 0.0003738744 7.86811e-05 8584.05 
1181 0.000373771 7.86553e-05 8637.66 
1182 0.0003736516 7.86469e-05 8654.09 
1183 0.0003736255 7.86113e-05 8706.17 
1184 0.0003735164 7.85804e-05 8756.01 
1185 0.0003734034 7.85501e-05 8802.1 
1186 0.0003733071 7.8518e-05 8838.58 
1187 0.0003732303 7.85156e-05 8888.45 
1188 0.0003731152 7.8521e-05 8906.52 
1189 0.000373088 7.84775e-05 8958.01 
1190 0.000372982 7.84924e-05 8982.06 
1191 0.000372952 7.84302e-05 9005.81 
1192 0.0003729046 7.83582e-05 9077.56 
1193 0.0003727763 7.82877e-05 9126.04 
1194 0.0003726734 7.82148e-05 9175.9 
1195 0.0003725761 7.81702e-05 9223.39 
1196 0.0003724772 7.81604e-05 9234.61 
1197 0.0003724612 7.81036e-05 9298.47 
1198 0.0003723773 7.80532e-05 9349.53 
1199 0.0003722856 7.80073e-05 9417.45 
1200 0.0003721742 7.79826e-05 9470.04 
1201 0.0003720972 7.79177e-05 9535.45 
1202 0.0003720249 7.78854e-05 9587.3 
1203 0.0003719221 7.78544e-05 9600.41 
1204 0.0003718999 7.78566e-05 9620.86 
1205 0.000371864 7.78185e-05 9671.2 
1206 0.0003717602 7.77872e-05 9729.58 
1207 0.0003716432 7.77953e-05 9776.58 
1208 0.0003715403 7.77548e-05 9823.23 
1209 0.000371422 7.77434e-05 9834.27 
1210 0.0003713968 7.77134e-05 9877.21 
1211 0.0003713377 7.77413e-05 9937.8 
1212 0.0003712508 7.77108e-05 9991.86 
1213 0.0003711428 7.76654e-05 10028.11 
1214 0.0003710595 7.75853e-05 10074.68 
1215 0.0003709169 7.75323e-05 10125.42 
1216 0.0003708079 7.75116e-05 10157.39 
1217 0.0003707626 7.74757e-05 10211.9 
1218 0.0003706522 7.74352e-05 10279.66 
1219 0.0003705501 7.73784e-05 10337.6 
1220 0.0003704295 7.73613e-05 10391.04 
1221 0.0003702644 7.73215e-05 10442.27 
1222 0.0003701229 7.73265e-05 10479.47 
1223 0.0003700439 7.72742e-05 10538.37 
1224 0.0003699264 7.72758e-05 10582.41 
1225 0.0003698486 7.72364e-05 10607.68 
1226 0.0003698084 7.72208e-05 10655.92 
1227 0.0003696852 7.72219e-05 10713.53 
1228 0.0003695799 7.71973e-05 10772.03 
1229 0.0003694617 7.71668e-05 10816.19 
1230 0.0003693536 7.71953e-05 10865.57 
1231 0.0003692619 7.71956e-05 10905.26 
1232 0.0003691739 7.71694e-05 10956.87 
1233 0.000369082 7.71442e-05 11007.22 
1234 0.0003689902 7.70977e-05 11070.25 
1235 0.0003688971 7.70414e-05 11119.71 
1236 0.0003688131 7.69963e-05 11175.6 
1237 0.0003687171 7.69567e-05 11237.75 
1238 0.0003686215 7.69616e-05 11243.41 
1239 0.0003686208 7.68682e-05 11290.33 
1240 0.0003684906 7.68412e-05 11299.39 
1241 0.000368481 7.67449e-05 11354.19 
1242 0.0003683572 7.6729e-05 11361.15 
